!!ObjTables schema='SBtab' type='Data' tableFormat='row' class='Reaction' name='Reaction' date='2020-07-18 12:20:25' objTablesVersion='1.0.5' document='MODEL1507180055',,,,,,,,,,,,,
!Name,!ID,!ReactionFormula,!IsComplete,!IsReversible,!IsInEquilibrium,!IsExchangeReaction,!IsNonEnzymatic,!BuildReaction,!BuildEnzyme,!BuildEnzymeProduction,!SBML:fbc:GeneAssociation,!SBML:fbc:LowerBound,!SBML:fbc:UpperBound
EX_cspg_a_e,R_EX_cspg_a_e,M_cspg_a_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_cspg_b_e,R_EX_cspg_b_e,M_cspg_b_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_cspg_c_e,R_EX_cspg_c_e,M_cspg_c_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_cspg_d_e,R_EX_cspg_d_e,M_cspg_d_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_cspg_e_e,R_EX_cspg_e_e,M_cspg_e_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_cyan_e,R_EX_cyan_e,M_cyan_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_cys__L_e,R_EX_cys__L_e,M_cys__L_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_cytd_e,R_EX_cytd_e,M_cytd_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dad__2_e,R_EX_dad__2_e,M_dad__2_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dad__5_e,R_EX_dad__5_e,M_dad__5_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dag_hs_e,R_EX_dag_hs_e,M_dag_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dcsptn1_e,R_EX_dcsptn1_e,M_dcsptn1_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dcyt_e,R_EX_dcyt_e,M_dcyt_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_debrisoquine_e,R_EX_debrisoquine_e,M_debrisoquine_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dgchol_e,R_EX_dgchol_e,M_dgchol_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dgsn_e,R_EX_dgsn_e,M_dgsn_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dhdascb_e,R_EX_dhdascb_e,M_dhdascb_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dheas_e,R_EX_dheas_e,M_dheas_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dhf_e,R_EX_dhf_e,M_dhf_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_digalsgalside_hs_e,R_EX_digalsgalside_hs_e,M_digalsgalside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_din_e,R_EX_din_e,M_din_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dlnlcg_e,R_EX_dlnlcg_e,M_dlnlcg_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dmantipyrine_e,R_EX_dmantipyrine_e,M_dmantipyrine_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dmhptcrn_e,R_EX_dmhptcrn_e,M_dmhptcrn_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dopa_e,R_EX_dopa_e,M_dopa_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_dopasf_e,R_EX_dopasf_e,M_dopasf_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_drib_e,R_EX_drib_e,M_drib_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_duri_e,R_EX_duri_e,M_duri_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_eaflatoxin_e,R_EX_eaflatoxin_e,M_eaflatoxin_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ebastine_e,R_EX_ebastine_e,M_ebastine_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ebastineoh_e,R_EX_ebastineoh_e,M_ebastineoh_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_eicostet_e,R_EX_eicostet_e,M_eicostet_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_elaid_e,R_EX_elaid_e,M_elaid_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_estradiol_e,R_EX_estradiol_e,M_estradiol_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_estradiolglc_e,R_EX_estradiolglc_e,M_estradiolglc_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_estriolglc_e,R_EX_estriolglc_e,M_estriolglc_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_estroneglc_e,R_EX_estroneglc_e,M_estroneglc_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_estrones_e,R_EX_estrones_e,M_estrones_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_etoh_e,R_EX_etoh_e,M_etoh_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fe2_e,R_EX_fe2_e,M_fe2_e <=> ,False,True,False,False,False,False,False,False,,R_EX_fe2_e_lower_bound,cobra_default_ub
EX_fe3_e,R_EX_fe3_e,M_fe3_e <=> ,False,True,False,False,False,False,False,False,,R_EX_fe3_e_lower_bound,cobra_default_ub
EX_fol_e,R_EX_fol_e,M_fol_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_for_e,R_EX_for_e,M_for_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fru_e,R_EX_fru_e,M_fru_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fuc__L_e,R_EX_fuc__L_e,M_fuc__L_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fuc13galacglcgal14acglcgalgluside_hs_e,R_EX_fuc13galacglcgal14acglcgalgluside_hs_e,M_fuc13galacglcgal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fuc14galacglcgalgluside_hs_e,R_EX_fuc14galacglcgalgluside_hs_e,M_fuc14galacglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucacgalfucgalacglcgalgluside_hs_e,R_EX_fucacgalfucgalacglcgalgluside_hs_e,M_fucacgalfucgalacglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucacngal14acglcgalgluside_hs_e,R_EX_fucacngal14acglcgalgluside_hs_e,M_fucacngal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucacngalacglcgalgluside_hs_e,R_EX_fucacngalacglcgalgluside_hs_e,M_fucacngalacglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucfuc12gal14acglcgalgluside_hs_e,R_EX_fucfuc12gal14acglcgalgluside_hs_e,M_fucfuc12gal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,R_EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,M_fucfuc132galacglcgal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,R_EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,M_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,R_EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,M_fucfucfucgalacglcgal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucfucgalacglcgalgluside_hs_e,R_EX_fucfucgalacglcgalgluside_hs_e,M_fucfucgalacglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucgal14acglcgalgluside_hs_e,R_EX_fucgal14acglcgalgluside_hs_e,M_fucgal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucgalfucgalacglcgalgluside_hs_e,R_EX_fucgalfucgalacglcgalgluside_hs_e,M_fucgalfucgalacglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_fucgalgbside_hs_e,R_EX_fucgalgbside_hs_e,M_fucgalgbside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gal_e,R_EX_gal_e,M_gal_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_galacglcgalgbside_hs_e,R_EX_galacglcgalgbside_hs_e,M_galacglcgalgbside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_galfuc12gal14acglcgalgluside_hs_e,R_EX_galfuc12gal14acglcgalgluside_hs_e,M_galfuc12gal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_galfucgalacglcgal14acglcgalgluside_hs_e,R_EX_galfucgalacglcgal14acglcgalgluside_hs_e,M_galfucgalacglcgal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,R_EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,M_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_galgalgalthcrm_hs_e,R_EX_galgalgalthcrm_hs_e,M_galgalgalthcrm_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gam_e,R_EX_gam_e,M_gam_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gbside_hs_e,R_EX_gbside_hs_e,M_gbside_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gchola_e,R_EX_gchola_e,M_gchola_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gd1b2_hs_e,R_EX_gd1b2_hs_e,M_gd1b2_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gd1c_hs_e,R_EX_gd1c_hs_e,M_gd1c_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gdchola_e,R_EX_gdchola_e,M_gdchola_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gdp_e,R_EX_gdp_e,M_gdp_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_glc_e,R_EX_glc_e,M_glc__D_e <=> ,False,True,False,False,False,False,False,False,,R_EX_glc_e_lower_bound,cobra_default_ub
EX_gln__L_e,R_EX_gln__L_e,M_gln__L_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_glu__L_e,R_EX_glu__L_e,M_glu__L_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gluala_e,R_EX_gluala_e,M_gluala_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gly_e,R_EX_gly_e,M_gly_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_glyb_e,R_EX_glyb_e,M_glyb_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_glyc_e,R_EX_glyc_e,M_glyc_e <=> ,False,True,False,False,False,False,False,False,,R_EX_glyc_e_lower_bound,cobra_default_ub
EX_glyc__S_e,R_EX_glyc__S_e,M_glyc__S_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_glygn2_e,R_EX_glygn2_e,M_glygn2_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_glygn4_e,R_EX_glygn4_e,M_glygn4_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_glygn5_e,R_EX_glygn5_e,M_glygn5_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gmp_e,R_EX_gmp_e,M_gmp_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gp1c_hs_e,R_EX_gp1c_hs_e,M_gp1c_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gp1calpha_hs_e,R_EX_gp1calpha_hs_e,M_gp1calpha_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gq1b_hs_e,R_EX_gq1b_hs_e,M_gq1b_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gq1balpha_hs_e,R_EX_gq1balpha_hs_e,M_gq1balpha_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gsn_e,R_EX_gsn_e,M_gsn_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gt1a_hs_e,R_EX_gt1a_hs_e,M_gt1a_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gthox_e,R_EX_gthox_e,M_gthox_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gthrd_e,R_EX_gthrd_e,M_gthrd_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gtp_e,R_EX_gtp_e,M_gtp_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_gua_e,R_EX_gua_e,M_gua_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_h_e,R_EX_h_e,M_h_e <=> ,False,True,False,False,False,False,False,False,,R_EX_h_e_lower_bound,cobra_default_ub
EX_h2o_e,R_EX_h2o_e,M_h2o_e <=> ,False,True,False,False,False,False,False,False,,R_EX_h2o_e_lower_bound,cobra_default_ub
EX_h2o2_e,R_EX_h2o2_e,M_h2o2_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ha_e,R_EX_ha_e,M_ha_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ha_pre1_e,R_EX_ha_pre1_e,M_ha_pre1_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_hco3_e,R_EX_hco3_e,M_hco3_e <=> ,False,True,False,False,False,False,False,False,,R_EX_hco3_e_lower_bound,cobra_default_ub
EX_hcoumarin_e,R_EX_hcoumarin_e,M_hcoumarin_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_hdca_e,R_EX_hdca_e,M_hdca_e <=> ,False,True,False,False,False,False,False,False,,R_EX_hdca_e_lower_bound,cobra_default_ub
EX_hdcea_e,R_EX_hdcea_e,M_hdcea_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_hestratriol_e,R_EX_hestratriol_e,M_hestratriol_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_hexc_e,R_EX_hexc_e,M_hexc_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_his__L_e,R_EX_his__L_e,M_his__L_e <=> ,False,True,False,False,False,False,False,False,,R_EX_his__L_e_lower_bound,cobra_default_ub
EX_hista_e,R_EX_hista_e,M_hista_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_hom__L_e,R_EX_hom__L_e,M_hom__L_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_hpdca_e,R_EX_hpdca_e,M_hpdca_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_hspg_e,R_EX_hspg_e,M_hspg_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_htaxol_e,R_EX_htaxol_e,M_htaxol_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_hxan_e,R_EX_hxan_e,M_hxan_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_i_e,R_EX_i_e,M_i_e <=> ,False,True,False,False,False,False,False,False,,R_EX_i_e_lower_bound,cobra_default_ub
EX_idp_e,R_EX_idp_e,M_idp_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ile__L_e,R_EX_ile__L_e,M_ile__L_e <=> ,False,True,False,False,False,False,False,False,,R_EX_ile__L_e_lower_bound,cobra_default_ub
EX_imp_e,R_EX_imp_e,M_imp_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_inost_e,R_EX_inost_e,M_inost_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ins_e,R_EX_ins_e,M_ins_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_k_e,R_EX_k_e,M_k_e <=> ,False,True,False,False,False,False,False,False,,R_EX_k_e_lower_bound,cobra_default_ub
EX_ksi_e,R_EX_ksi_e,M_ksi_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ksi_deg1_e,R_EX_ksi_deg1_e,M_ksi_deg1_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ksii_core2_e,R_EX_ksii_core2_e,M_ksii_core2_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ksii_core4_e,R_EX_ksii_core4_e,M_ksii_core4_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lac__D_e,R_EX_lac__D_e,M_lac__D_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lac__L_e,R_EX_lac__L_e,M_lac__L_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lcts_e,R_EX_lcts_e,M_lcts_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_leu__L_e,R_EX_leu__L_e,M_leu__L_e <=> ,False,True,False,False,False,False,False,False,,R_EX_leu__L_e_lower_bound,cobra_default_ub
EX_leuktrA4_e,R_EX_leuktrA4_e,M_leuktrA4_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_leuktrB4_e,R_EX_leuktrB4_e,M_leuktrB4_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_leuktrC4_e,R_EX_leuktrC4_e,M_leuktrC4_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_leuktrD4_e,R_EX_leuktrD4_e,M_leuktrD4_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_leuktrE4_e,R_EX_leuktrE4_e,M_leuktrE4_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_leuktrF4_e,R_EX_leuktrF4_e,M_leuktrF4_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lgnc_e,R_EX_lgnc_e,M_lgnc_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_limnen_e,R_EX_limnen_e,M_limnen_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lipoate_e,R_EX_lipoate_e,M_lipoate_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lneldc_e,R_EX_lneldc_e,M_lneldc_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lnlc_e,R_EX_lnlc_e,M_lnlc_e <=> ,False,True,False,False,False,False,False,False,,R_EX_lnlc_e_lower_bound,cobra_default_ub
EX_lnlnca_e,R_EX_lnlnca_e,M_lnlnca_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lnlncg_e,R_EX_lnlncg_e,M_lnlncg_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lpchol_hs_e,R_EX_lpchol_hs_e,M_lpchol_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_lys__L_e,R_EX_lys__L_e,M_lys__L_e <=> ,False,True,False,False,False,False,False,False,,R_EX_lys__L_e_lower_bound,cobra_default_ub
EX_mag_hs_e,R_EX_mag_hs_e,M_mag_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_malt_e,R_EX_malt_e,M_malt_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_malttr_e,R_EX_malttr_e,M_malttr_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_man_e,R_EX_man_e,M_man_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_meoh_e,R_EX_meoh_e,M_meoh_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_mepi_e,R_EX_mepi_e,M_mepi_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_mercplaccys_e,R_EX_mercplaccys_e,M_mercplaccys_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_met__L_e,R_EX_met__L_e,M_met__L_e <=> ,False,True,False,False,False,False,False,False,,R_EX_met__L_e_lower_bound,cobra_default_ub
EX_mthgxl_e,R_EX_mthgxl_e,M_mthgxl_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_n2m2nmasn_e,R_EX_n2m2nmasn_e,M_n2m2nmasn_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_na1_e,R_EX_na1_e,M_na1_e <=> ,False,True,False,False,False,False,False,False,,R_EX_na1_e_lower_bound,cobra_default_ub
EX_nac_e,R_EX_nac_e,M_nac_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_nad_e,R_EX_nad_e,M_nad_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_nadp_e,R_EX_nadp_e,M_nadp_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ncam_e,R_EX_ncam_e,M_ncam_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_nh4_e,R_EX_nh4_e,M_nh4_e <=> ,False,True,False,False,False,False,False,False,,R_EX_nh4_e_lower_bound,cobra_default_ub
EX_nifedipine_e,R_EX_nifedipine_e,M_nifedipine_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_no_e,R_EX_no_e,M_no_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_npthl_e,R_EX_npthl_e,M_npthl_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_nrpphr_e,R_EX_nrpphr_e,M_nrpphr_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_nrpphrsf_e,R_EX_nrpphrsf_e,M_nrpphrsf_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_nrvnc_e,R_EX_nrvnc_e,M_nrvnc_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_o2_e,R_EX_o2_e,M_o2_e <=> ,False,True,False,False,False,False,False,False,,R_EX_o2_e_lower_bound,cobra_default_ub
EX_o2s_e,R_EX_o2s_e,M_o2s_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_oagd3_hs_e,R_EX_oagd3_hs_e,M_oagd3_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_oagt3_hs_e,R_EX_oagt3_hs_e,M_oagt3_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ocdca_e,R_EX_ocdca_e,M_ocdca_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_ocdcea_e,R_EX_ocdcea_e,M_ocdcea_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_octa_e,R_EX_octa_e,M_octa_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_oh1,R_EX_oh1,M_oh1_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_omeprazole_e,R_EX_omeprazole_e,M_omeprazole_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_onpthl_e,R_EX_onpthl_e,M_onpthl_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_orn_e,R_EX_orn_e,M_orn_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_oxa_e,R_EX_oxa_e,M_oxa_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_paf_hs_e,R_EX_paf_hs_e,M_paf_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_pchol_hs_e,R_EX_pchol_hs_e,M_pchol_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
EX_pe_hs_e,R_EX_pe_hs_e,M_pe_hs_e <=> ,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
